94,28/02/2017,126142,179536,70.26000356,,94,30/11/2010,40-49,3451,7582,45.51569507,,94,28/02/2014,Men,77982,103409,75.41123113,,94,28/02/2014,White,116103,162878,71.28218667,,94,28/02/2014,2,27231,38544,70.64912827,,94,28/02/2014,Stroke,18265,26464,69.018289
95,31/03/2017,126546,179616,70.45363442,,95,30/11/2010,25-39,351,1645,21.33738602,,95,31/01/2014,Men,77823,103445,75.23128232,,95,31/01/2014,White,116048,163028,71.18286429,,95,31/01/2014,2,27189,38537,70.55297506,,95,31/01/2014,Stroke,18205,26447,68.83578478
96,30/04/2017,126212,179786,70.20123925,,96,31/12/2010,50-59,13139,20434,64.29969658,,96,31/12/2013,Men,77695,103433,75.11625883,,96,31/12/2013,White,116044,163144,71.12979944,,96,31/12/2013,2,27160,38524,70.50150555,,96,31/12/2013,Stroke,18152,26406,68.74195259
97,31/05/2017,126646,179930,70.38626132,,97,31/12/2010,60-69,31154,42424,73.4348482,,97,30/11/2013,Men,77625,103528,74.97971563,,97,30/11/2013,White,116022,163408,71.00141976,,97,30/11/2013,2,27100,38555,70.28919725,,97,30/11/2013,Stroke,18192,26419,68.85953291
98,30/06/2017,126825,180161,70.39536859,,98,31/12/2010,70+,73671,106129,69.41646487,,98,31/10/2013,Men,77628,103530,74.98116488,,98,31/10/2013,White,115964,163497,70.9272953,,98,31/10/2013,2,27159,38584,70.38928053,,98,31/10/2013,Stroke,18135,26435,68.60223189
99,31/07/2017,126757,180543,70.20875913,,99,31/12/2010,40-49,3460,7544,45.86426299,,99,30/09/2013,Men,77215,103484,74.61539948,,99,30/09/2013,White,115527,163544,70.63970552,,99,30/09/2013,2,27010,38548,70.06848604,,99,30/09/2013,Stroke,18060,26394,68.42464196
100,31/08/2017,127104,180772,70.31177395,,100,31/12/2010,25-39,378,1641,23.03473492,,100,31/08/2013,Men,77280,103395,74.74249238,,100,31/08/2013,White,115520,163505,70.65227363,,100,31/08/2013,2,27047,38499,70.25377283,,100,31/08/2013,Stroke,18039,26298,68.59456993
101,30/09/2017,126917,180917,70.15205868,,101,31/01/2011,50-59,13095,20418,64.13458713,,101,31/07/2013,Men,77361,103372,74.83748017,,101,31/07/2013,White,115741,163575,70.75714504,,101,31/07/2013,2,27050,38524,70.21596927,,101,31/07/2013,Stroke,18055,26294,68.66585533
102,31/10/2017,127277,181004,70.31723056,,102,31/01/2011,60-69,31083,42438,73.24331967,,102,30/06/2013,Men,77020,103370,74.50904518,,102,30/06/2013,White,115343,163696,70.46170951,,102,30/06/2013,2,26898,38541,69.79061259,,102,30/06/2013,Stroke,17939,26249,68.34165111
103,30/11/2017,127417,181203,70.31726848,,103,31/01/2011,70+,73420,106003,69.26219069,,103,31/05/2013,Men,77155,103357,74.649032,,103,31/05/2013,White,115603,163742,70.6007011,,103,31/05/2013,2,27009,38610,69.95337995,,103,31/05/2013,Stroke,17962,26183,68.6017645
104,31/12/2017,127035,181054,70.16414992,,104,31/01/2011,40-49,3456,7562,45.70219519,,104,30/04/2013,Men,77236,103443,74.6652746,,104,30/04/2013,White,115680,163917,70.57230184,,104,30/04/2013,2,27030,38595,70.03497862,,104,30/04/2013,Stroke,17936,26218,68.41101533
105,31/01/2018,127270,180875,70.36351071,,105,31/01/2011,25-39,377,1641,22.97379647,,105,31/03/2013,Men,76915,103576,74.25948096,,105,31/03/2013,White,115433,164296,70.25916638,,105,31/03/2013,2,26909,38662,69.60064146,,105,31/03/2013,Stroke,17880,26289,68.01323748
106,28/02/2018,127088,180617,70.36325484,,106,28/02/2011,50-59,13091,20398,64.17786057,,106,28/02/2013,Men,77069,103606,74.38661854,,106,28/02/2013,White,115634,164397,70.33826651,,106,28/02/2013,2,26979,38668,69.77086997,,106,28/02/2013,Stroke,17911,26298,68.1078409
107,31/03/2018,126904,180729,70.21783997,,107,28/02/2011,60-69,31061,42431,73.20355401,,107,31/01/2013,Men,76879,103639,74.1796042,,107,31/01/2013,White,115429,164583,70.13421799,,107,31/01/2013,2,26967,38690,69.70018093,,107,31/01/2013,Stroke,17866,26324,67.86962468
108,30/04/2018,126782,180671,70.17285563,,108,28/02/2011,70+,73390,106080,69.18363499,,108,31/12/2012,Men,76748,103586,74.09109339,,108,31/12/2012,White,115351,164712,70.03193453,,108,31/12/2012,2,26966,38732,69.62201797,,108,31/12/2012,Stroke,17846,26278,67.91232209
109,31/05/2018,127183,180916,70.299476,,109,28/02/2011,40-49,3469,7566,45.84985461,,109,30/11/2012,Men,76903,103601,74.22997848,,109,30/11/2012,White,115577,164824,70.12146289,,109,30/11/2012,2,26983,38758,69.6191754,,109,30/11/2012,Stroke,17870,26262,68.04508415
110,30/06/2018,127017,181204,70.09613474,,110,28/02/2011,25-39,389,1627,23.90903503,,110,31/10/2012,Men,76761,103567,74.11723812,,110,31/10/2012,White,115338,164893,69.94717787,,110,31/10/2012,2,26895,38730,69.4422928,,110,31/10/2012,Stroke,17785,26221,67.82731398
111,31/07/2018,127377,181541,70.1643155,,111,31/03/2011,50-59,13173,20420,64.51028404,,111,30/09/2012,Men,76293,103497,73.71518015,,111,30/09/2012,White,114733,164909,69.57352237,,111,30/09/2012,2,26727,38744,68.98358456,,111,30/09/2012,Stroke,17631,26143,67.44061508
112,31/08/2018,127558,181710,70.19866821,,112,31/03/2011,60-69,31128,42394,73.42548474,,112,31/08/2012,Men,76463,103474,73.8958579,,112,31/08/2012,White,115235,164983,69.84659025,,112,31/08/2012,2,26861,38756,69.30797812,,112,31/08/2012,Stroke,17695,26107,67.77875666
113,30/09/2018,127034,181896,69.83880899,,113,31/03/2011,70+,73641,106143,69.37904525,,113,31/07/2012,Men,76359,103367,73.87173856,,113,31/07/2012,White,115055,164942,69.75482291,,113,31/07/2012,2,26793,38722,69.19322349,,113,31/07/2012,Stroke,17616,26035,67.66276167
114,31/10/2018,126617,181736,69.67084122,,114,31/03/2011,40-49,3507,7554,46.42573471,,114,30/06/2012,Men,76104,103275,73.69063181,,114,30/06/2012,White,114860,164902,69.65349116,,114,30/06/2012,2,26653,38663,68.93670952,,114,30/06/2012,Stroke,17564,25991,67.57723827
115,30/11/2018,126127,181378,69.53820199,,115,31/03/2011,25-39,396,1625,24.36923077,,115,31/05/2012,Men,76028,103140,73.71339926,,115,31/05/2012,White,114882,164826,69.69895526,,115,31/05/2012,2,26589,38640,68.8121118,,115,31/05/2012,Stroke,17543,25931,67.65261656
116,31/12/2018,125836,181503,69.32998353,,116,30/04/2011,50-59,13074,20459,63.90341659,,116,30/04/2012,Men,75635,103102,73.35939167,,116,30/04/2012,White,114494,164915,69.42606797,,116,30/04/2012,2,26561,38635,68.74854407,,116,30/04/2012,Stroke,17407,25909,67.18514802
117,31/01/2019,126033,181433,69.46531226,,117,30/04/2011,60-69,31070,42380,73.31288344,,117,31/03/2012,Men,75597,103080,73.33818393,,117,31/03/2012,White,114368,165032,69.3004993,,117,31/03/2012,2,26517,38668,68.57608358,,117,31/03/2012,Stroke,17374,25902,67.07590147
118,28/02/2019,125224,180152,69.51019139,,118,30/04/2011,70+,73558,106251,69.23040724,,118,29/02/2012,Men,75501,103090,73.23794742,,118,29/02/2012,White,114311,165082,69.24498128,,118,29/02/2012,2,26499,38655,68.55258052,,118,29/02/2012,Stroke,17361,25887,67.06454977
119,31/03/2019,125283,180164,69.53830954,,119,30/04/2011,40-49,3455,7531,45.87704156,,119,31/01/2012,Men,75358,103034,73.13896384,,119,31/01/2012,White,114063,165109,69.08345396,,119,31/01/2012,2,26397,38654,68.29047447,,119,31/01/2012,Stroke,17280,25878,66.77486668
120,30/04/2019,125440,180269,69.58489812,,120,30/04/2011,25-39,385,1628,23.64864865,,120,31/12/2011,Men,75307,102998,73.11501194,,120,31/12/2011,White,114020,165173,69.03065271,,120,31/12/2011,2,26414,38655,68.33268659,,120,31/12/2011,Stroke,17265,25841,66.81242986
121,31/05/2019,125940,180428,69.80069612,,121,31/05/2011,50-59,13117,20460,64.11045943,,121,30/11/2011,Men,75497,103072,73.24685657,,121,30/11/2011,White,114301,165378,69.11499716,,121,30/11/2011,2,26473,38694,68.41629193,,121,30/11/2011,Stroke,17315,25880,66.9049459
122,30/06/2019,125304,179743,69.71286782,,122,31/05/2011,60-69,31188,42398,73.56007359,,122,31/10/2011,Men,74995,103018,72.79795764,,122,31/10/2011,White,113631,165391,68.70446397,,122,31/10/2011,2,26345,38646,68.17005641,,122,31/10/2011,Stroke,17219,25880,66.53400309
123,31/07/2019,125809,179491,70.09209375,,123,31/05/2011,70+,73693,106359,69.2870373,,123,30/09/2011,Men,74954,102939,72.81399664,,123,30/09/2011,White,113653,165327,68.74436722,,123,30/09/2011,2,26344,38640,68.17805383,,123,30/09/2011,Stroke,17234,25831,66.71828423
124,31/08/2019,125624,179348,70.04482905,,124,31/05/2011,40-49,3444,7521,45.79178301,,124,31/08/2011,Men,74944,102821,72.8878342,,124,31/08/2011,White,113655,165268,68.77011884,,124,31/08/2011,2,26299,38649,68.04574504,,124,31/08/2011,Stroke,17150,25781,66.52185718
125,30/09/2019,125213,178749,70.04962266,,125,31/05/2011,25-39,395,1620,24.38271605,,125,31/07/2011,Men,74585,102808,72.5478562,,125,31/07/2011,White,113278,165370,68.49972788,,125,31/07/2011,2,26192,38652,67.76363448,,125,31/07/2011,Stroke,17057,25733,66.28453736
126,31/10/2019,125544,178793,70.21751411,,126,30/06/2011,50-59,13130,20524,63.97388423,,126,30/06/2011,Men,74733,102691,72.77463458,,126,30/06/2011,White,113624,165270,68.75052944,,126,30/06/2011,2,26284,38610,68.07562808,,126,30/06/2011,Stroke,17126,25660,66.74201091
127,30/11/2019,125149,178604,70.07065911,,127,30/06/2011,60-69,31330,42370,73.94382818,,127,31/05/2011,Men,74399,102593,72.51859289,,127,31/05/2011,White,113258,165230,68.54566362,,127,31/05/2011,2,26189,38591,67.86297323,,127,31/05/2011,Stroke,17024,25595,66.51299082
128,31/12/2019,125663,178671,70.33206284,,128,30/06/2011,70+,73956,106415,69.49772119,,128,30/04/2011,Men,74162,102482,72.36587889,,128,30/04/2011,White,113023,165126,68.44651963,,128,30/04/2011,2,26125,38550,67.769131,,128,30/04/2011,Stroke,16917,25554,66.20098615
129,31/01/2020,125691,178681,70.34379705,,129,30/06/2011,40-49,3481,7494,46.45049373,,129,31/03/2011,Men,74340,102359,72.62673531,,129,31/03/2011,White,113263,165047,68.62469478,,129,31/03/2011,2,26184,38535,67.94861814,,129,31/03/2011,Stroke,16934,25485,66.44692957
130,29/02/2020,124726,177287,70.35259212,,130,30/06/2011,25-39,404,1608,25.12437811,,130,28/02/2011,Men,74029,102304,72.36178449,,130,28/02/2011,White,112890,165032,68.40491541,,130,28/02/2011,2,26154,38514,67.9077738,,130,28/02/2011,Stroke,16848,25449,66.20299422
131,31/03/2020,124885,175947,70.97876065,,131,31/07/2011,50-59,13075,20553,63.61601713,,131,31/01/2011,Men,73990,102229,72.37672285,,131,31/01/2011,White,112950,165002,68.45371571,,131,31/01/2011,2,26114,38485,67.85500844,,131,31/01/2011,Stroke,16761,25421,65.93367688
132,30/04/2020,124472,174693,71.25185325,,132,31/07/2011,60-69,31224,42369,73.6953905,,132,31/12/2010,Men,74194,102230,72.5755649,,132,31/12/2010,White,113323,165148,68.61905685,,132,31/12/2010,2,26184,38522,67.97154873,,132,31/12/2010,Stroke,16825,25444,66.12560918
133,31/05/2020,122927,174577,70.41420118,,133,31/07/2011,70+,73815,106535,69.28708875,,133,30/11/2010,Men,74159,102328,72.47185521,,133,30/11/2010,White,113251,165385,68.47718959,,133,30/11/2010,2,26193,38562,67.92438152,,133,30/11/2010,Stroke,16808,25457,66.02506187
134,30/06/2020,122830,174433,70.41672161,,134,31/07/2011,40-49,3479,7504,46.3619403,,134,31/10/2010,Men,73733,102354,72.03724329,,134,31/10/2010,White,112767,165432,68.16516756,,134,31/10/2010,2,26050,38577,67.5272831,,134,31/10/2010,Stroke,16799,25436,66.04418934
135,31/07/2020,122745,173801,70.62387443,,135,31/07/2011,25-39,386,1604,24.06483791,,135,30/09/2010,Men,73935,102248,72.30948283,,135,30/09/2010,White,113050,165344,68.37260499,,135,30/09/2010,2,26168,38573,67.8401991,,135,30/09/2010,Stroke,16825,25394,66.25580846
136,31/08/2020,121664,172819,70.3996667,,136,31/08/2011,50-59,13155,20544,64.03329439,,136,31/08/2010,Men,73617,102103,72.10072182,,136,31/08/2010,White,112694,165203,68.21546824,,136,31/08/2010,2,26106,38542,67.73390068,,136,31/08/2010,Stroke,16667,25348,65.75272211
137,30/09/2020,121929,171890,70.93431846,,137,31/08/2011,60-69,31235,42355,73.74572069,,137,31/07/2010,Men,73601,102075,72.10482488,,137,31/07/2010,White,112790,165143,68.29838382,,137,31/07/2010,2,26160,38527,67.90043346,,137,31/07/2010,Stroke,16590,25274,65.64057925
138,31/10/2020,121241,171735,70.59772324,,138,31/08/2011,70+,74106,106466,69.60532001,,138,30/06/2010,Men,73576,101927,72.18499514,,138,30/06/2010,White,112860,164965,68.41451217,,138,30/06/2010,2,26245,38499,68.17060183,,138,30/06/2010,Stroke,16566,25205,65.72505455
139,30/11/2020,121747,171615,70.94193398,,139,31/08/2011,40-49,3545,7493,47.31082344,,139,31/05/2010,Men,73208,101794,71.91779476,,139,31/05/2010,White,112426,164861,68.19441833,,139,31/05/2010,2,26127,38459,67.93468369,,139,31/05/2010,Stroke,16491,25159,65.54712031
140,31/12/2020,122083,171211,71.305582,,140,31/08/2011,25-39,388,1617,23.99505257,,140,30/04/2010,Men,73679,101766,72.40040878,,140,30/04/2010,White,113133,164885,68.61327592,,140,30/04/2010,2,26321,38455,68.44623586,,140,30/04/2010,Stroke,16555,25133,65.86957387
141,31/01/2021,121365,170657,71.11633276,,141,30/09/2011,50-59,13135,20551,63.91416476,,141,31/03/2010,Men,73736,101900,72.36113837,,141,31/03/2010,White,113269,165091,68.61003931,,141,31/03/2010,2,26312,38498,68.34640761,,141,31/03/2010,Stroke,16572,25190,65.78801112
142,28/02/2021,121352,170305,71.25568832,,142,30/09/2011,60-69,31257,42377,73.75935059,,142,28/02/2010,Men,73102,101873,71.75797316,,142,28/02/2010,White,112430,165135,68.0836891,,142,28/02/2010,2,26078,38495,67.74386284,,142,28/02/2010,Stroke,16425,25179,65.23293221
143,31/03/2021,121710,170543,71.36616572,,143,30/09/2011,70+,74202,106546,69.64315882,,143,31/01/2010,Men,72845,101827,71.53800073,,143,31/01/2010,White,112105,165112,67.89633703,,143,31/01/2010,2,26045,38503,67.64407968,,143,31/01/2010,Stroke,16309,25161,64.81856842
144,30/04/2021,121108,169984,71.24670557,,144,30/09/2011,40-49,3516,7493,46.92379554,,144,31/12/2009,Men,73194,101780,71.91393201,,144,31/12/2009,White,112647,165193,68.19114611,,144,31/12/2009,2,26097,38528,67.73515365,,144,31/12/2009,Stroke,16449,25187,65.3074999
145,31/05/2021,120298,169663,70.90408634,,145,30/09/2011,25-39,365,1604,22.75561097,,145,30/11/2009,Men,73285,101807,71.9842447,,145,30/11/2009,White,112831,165340,68.24180477,,145,30/11/2009,2,26181,38543,67.92673118,,145,30/11/2009,Stroke,16436,25205,65.20928387
146,30/06/2021,120904,169491,71.33358113,,146,31/10/2011,50-59,13179,20603,63.96641266,,146,31/10/2009,Men,73271,101701,72.04550594,,146,31/10/2009,White,112912,165271,68.31930587,,146,31/10/2009,2,26189,38503,68.01807651,,146,31/10/2009,Stroke,16449,25152,65.39837786
147,31/07/2021,120596,169395,71.19218395,,147,31/10/2011,60-69,31258,42393,73.73387116,,147,30/09/2009,Men,73265,101603,72.10909127,,147,30/09/2009,White,112883,165145,68.35387084,,147,30/09/2009,2,26104,38468,67.85899969,,147,30/09/2009,Stroke,16367,25103,65.19937856
148,31/08/2021,120027,169032,71.0084481,,148,31/10/2011,70+,74196,106601,69.60159848,,148,31/08/2009,Men,72920,101549,71.80769875,,148,31/08/2009,White,112365,165068,68.07194611,,148,31/08/2009,2,26044,38408,67.80878984,,148,31/08/2009,Stroke,16271,25075,64.889332
149,30/09/2021,120725,168647,71.58443376,,149,31/10/2011,40-49,3497,7459,46.88296018,,149,31/07/2009,Men,72984,101450,71.94085757,,149,31/07/2009,White,112573,165064,68.19960742,,149,31/07/2009,2,26075,38400,67.90364583,,149,31/07/2009,Stroke,16306,25089,64.99262625
150,31/10/2021,120144,167998,71.51513708,,150,31/10/2011,25-39,366,1591,23.00439975,,150,30/06/2009,Men,72666,101356,71.69383164,,150,30/06/2009,White,112133,164965,67.97381263,,150,30/06/2009,2,25854,38326,67.45812242,,150,30/06/2009,Stroke,16203,25033,64.72656094
151,30/11/2021,120160,167408,71.77673707,,151,30/11/2011,50-59,13326,20600,64.68932039,,151,31/05/2009,Men,72366,101313,71.42814841,,151,31/05/2009,White,111777,164874,67.7954074,,151,31/05/2009,2,25757,38254,67.33152089,,151,31/05/2009,Stroke,16062,24961,64.34838348
,,,,,,152,30/11/2011,60-69,31398,42313,74.2041453,,152,30/11/2021,Women,43209,66067,65.40178909,,152,31/08/2019,South Asian,7345,9622,76.33548119,,152,30/11/2021,1 - least deprived,27250,38170,71.39114488,,152,30/11/2021,Angina,19526,27259,71.6313878
,,,,,,153,30/11/2011,70+,74586,106704,69.89991003,,153,31/10/2021,Women,43151,66336,65.04914375,,153,31/07/2019,South Asian,7331,9592,76.42827356,,153,31/10/2021,1 - least deprived,27193,38289,71.0203975,,153,31/10/2021,Angina,19505,27371,71.2615542
,,,,,,154,30/11/2011,40-49,3522,7445,47.30691739,,154,30/09/2021,Women,43396,66617,65.14253119,,154,30/06/2019,South Asian,7265,9562,75.97782891,,154,30/09/2021,1 - least deprived,27310,38388,71.14202355,,154,30/09/2021,Angina,19626,27487,71.40102594
,,,,,,155,30/11/2011,25-39,369,1573,23.45835982,,155,31/08/2021,Women,43225,66788,64.71971013,,155,31/05/2019,South Asian,7230,9490,76.18545838,,155,31/08/2021,1 - least deprived,27150,38440,70.62955255,,155,31/08/2021,Angina,19514,27564,70.79524017
,,,,,,156,31/12/2011,50-59,13282,20618,64.41943932,,156,31/07/2021,Women,43338,66968,64.7144905,,156,30/04/2019,South Asian,7186,9472,75.86570946,,156,31/07/2021,1 - least deprived,27174,38471,70.63502378,,156,31/07/2021,Angina,19652,27649,71.07671164
,,,,,,157,31/12/2011,60-69,31291,42310,73.95651146,,157,30/06/2021,Women,43529,67066,64.90472072,,157,31/03/2019,South Asian,7136,9442,75.57720822,,157,30/06/2021,1 - least deprived,27246,38493,70.78170057,,157,30/06/2021,Angina,19739,27706,71.24449578
,,,,,,158,31/12/2011,70+,74431,106547,69.85743381,,158,31/05/2021,Women,43301,67132,64.50128106,,158,28/02/2019,South Asian,7128,9431,75.58053229,,158,31/05/2021,1 - least deprived,27160,38558,70.43933814,,158,31/05/2021,Angina,19744,27782,71.06759773
,,,,,,159,31/12/2011,40-49,3473,7401,46.92609107,,159,30/04/2021,Women,43604,67279,64.8107136,,159,31/01/2019,South Asian,7154,9414,75.99320161,,159,30/04/2021,1 - least deprived,27335,38641,70.74092285,,159,30/04/2021,Angina,19876,27856,71.35267088
,,,,,,160,31/12/2011,25-39,368,1567,23.48436503,,160,31/03/2021,Women,43806,67507,64.89104834,,160,31/12/2018,South Asian,7133,9365,76.16657768,,160,31/03/2021,1 - least deprived,27431,38789,70.71850267,,160,31/03/2021,Angina,20031,28009,71.51629833
,,,,,,161,31/01/2012,50-59,13275,20669,64.22661958,,161,28/02/2021,Women,43745,67448,64.8573716,,161,30/11/2018,South Asian,7177,9339,76.84976978,,161,28/02/2021,1 - least deprived,27414,38770,70.70931132,,161,28/02/2021,Angina,19977,28002,71.34133276
,,,,,,162,31/01/2012,60-69,31264,42287,73.93288718,,162,31/01/2021,Women,43741,67616,64.69030999,,162,31/10/2018,South Asian,7301,9464,77.14497041,,162,31/01/2021,1 - least deprived,27323,38799,70.42191809,,162,31/01/2021,Angina,20011,28110,71.18818926
,,,,,,163,31/01/2012,70+,74491,106501,69.94394419,,163,31/12/2020,Women,44007,67925,64.78763342,,163,30/09/2018,South Asian,7189,9411,76.38933163,,163,31/12/2020,1 - least deprived,27462,38903,70.590957,,163,31/12/2020,Angina,20161,28227,71.42452262
,,,,,,164,31/01/2012,40-49,3514,7388,47.56361668,,164,30/11/2020,Women,43887,68090,64.45439859,,164,31/08/2018,South Asian,7218,9372,77.01664533,,164,30/11/2020,1 - least deprived,27423,39000,70.31538462,,164,30/11/2020,Angina,20149,28327,71.1300173
,,,,,,165,31/01/2012,25-39,365,1557,23.44251766,,165,31/10/2020,Women,43720,68159,64.14413357,,165,31/07/2018,South Asian,7155,9327,76.71276938,,165,31/10/2020,1 - least deprived,27274,39015,69.90644624,,165,31/10/2020,Angina,20104,28388,70.81865577
,,,,,,166,29/02/2012,50-59,13347,20682,64.53437772,,166,30/09/2020,Women,43961,68251,64.41077786,,166,30/06/2018,South Asian,7111,9268,76.72637031,,166,30/09/2020,1 - least deprived,27379,39038,70.13422819,,166,30/09/2020,Angina,20248,28492,71.06556226
,,,,,,167,29/02/2012,60-69,31294,42289,74.00033106,,167,31/08/2020,Women,43914,68694,63.92698052,,167,31/05/2018,South Asian,7076,9213,76.80451536,,167,31/08/2020,1 - least deprived,27234,39140,69.58099131,,167,31/08/2020,Angina,20320,28690,70.8260718
,,,,,,168,29/02/2012,70+,74642,106494,70.09033373,,168,31/07/2020,Women,44240,69067,64.05374491,,168,30/04/2018,South Asian,6967,9141,76.21704409,,168,31/07/2020,1 - least deprived,27551,39398,69.92994568,,168,31/07/2020,Angina,20487,28890,70.91381101
,,,,,,169,29/02/2012,40-49,3502,7383,47.4332927,,169,30/06/2020,Women,44316,69390,63.86511025,,169,31/03/2018,South Asian,6976,9084,76.79436372,,169,30/06/2020,1 - least deprived,27494,39559,69.5012513,,169,30/06/2020,Angina,20568,29046,70.81181574
,,,,,,170,29/02/2012,25-39,364,1550,23.48387097,,170,31/05/2020,Women,44498,69609,63.9256418,,170,28/02/2018,South Asian,6937,9033,76.79619174,,170,31/05/2020,1 - least deprived,27572,39576,69.66848595,,170,31/05/2020,Angina,20612,29118,70.78782883
,,,,,,171,31/03/2012,50-59,13337,20706,64.41128175,,171,30/04/2020,Women,45041,69743,64.58139168,,171,31/01/2018,South Asian,6924,9007,76.8735428,,171,30/04/2020,1 - least deprived,27907,39625,70.42776025,,171,30/04/2020,Angina,20885,29141,71.66878281
,,,,,,172,31/03/2012,60-69,31255,42303,73.88364891,,172,31/03/2020,Women,45248,70313,64.3522535,,172,31/12/2017,South Asian,6895,8983,76.75609485,,172,31/03/2020,1 - least deprived,27854,39842,69.91114904,,172,31/03/2020,Angina,20922,29373,71.2286794
,,,,,,173,31/03/2012,70+,74739,106421,70.22955996,,173,29/02/2020,Women,45219,70905,63.77406389,,173,30/11/2017,South Asian,6952,8974,77.46824159,,173,29/02/2020,1 - least deprived,27936,40317,69.29086986,,173,29/02/2020,Angina,20977,29616,70.82995678
,,,,,,174,31/03/2012,40-49,3522,7392,47.6461039,,174,31/01/2020,Women,45559,71405,63.80365521,,174,31/10/2017,South Asian,6922,8946,77.37536329,,174,31/01/2020,1 - least deprived,28123,40624,69.22755022,,174,31/01/2020,Angina,21155,29867,70.83068269
,,,,,,175,31/03/2012,25-39,360,1531,23.51404311,,175,31/12/2019,Women,45646,71481,63.85752857,,175,30/09/2017,South Asian,6861,8911,76.99472562,,175,31/12/2019,1 - least deprived,28118,40602,69.25274617,,175,31/12/2019,Angina,21166,29867,70.86751264
,,,,,,176,30/04/2012,50-59,13355,20698,64.52314233,,176,30/11/2019,Women,45479,71523,63.5865386,,176,31/08/2017,South Asian,6836,8854,77.20804156,,176,30/11/2019,1 - least deprived,28045,40571,69.1257302,,176,30/11/2019,Angina,21135,29874,70.74713798
,,,,,,177,30/04/2012,60-69,31292,42292,73.99035279,,177,31/10/2019,Women,45570,71559,63.68171718,,177,31/07/2017,South Asian,6771,8817,76.79482817,,177,31/10/2019,1 - least deprived,28124,40642,69.19935043,,177,31/10/2019,Angina,21196,29930,70.81857668
,,,,,,178,30/04/2012,70+,74852,106418,70.33772482,,178,30/09/2019,Women,45447,71596,63.47700989,,178,30/06/2017,South Asian,6747,8764,76.9853948,,178,30/09/2019,1 - least deprived,28041,40624,69.02569909,,178,30/09/2019,Angina,21174,29970,70.65065065
,,,,,,179,30/04/2012,40-49,3515,7348,47.83614589,,179,31/08/2019,Women,45623,71851,63.49668063,,179,31/10/2016,South Asian,6546,8499,77.02082598,,179,31/08/2019,1 - least deprived,28083,40661,69.06618135,,179,31/08/2019,Angina,21287,30130,70.65051444
,,,,,,180,30/04/2012,25-39,355,1518,23.38603426,,180,31/07/2019,Women,45697,71938,63.52275571,,180,30/09/2016,South Asian,6527,8469,77.06931161,,180,31/07/2019,1 - least deprived,28067,40697,68.96577143,,180,31/07/2019,Angina,21362,30230,70.66490241
,,,,,,181,31/05/2012,50-59,13484,20708,65.11493143,,181,30/06/2019,Women,45503,72065,63.14160827,,181,31/08/2016,South Asian,6508,8439,77.11814196,,181,30/06/2019,1 - least deprived,27910,40707,68.56314639,,181,30/06/2019,Angina,21379,30361,70.4159942
,,,,,,182,31/05/2012,60-69,31431,42254,74.38585696,,182,31/05/2019,Women,45674,72349,63.13010546,,182,31/07/2016,South Asian,6454,8389,76.93408034,,182,31/05/2019,1 - least deprived,28072,40893,68.64744577,,182,31/05/2019,Angina,21574,30624,70.44801463
,,,,,,183,31/05/2012,70+,75119,106446,70.5700543,,183,30/04/2019,Women,45618,72311,63.08583756,,183,30/06/2016,South Asian,6441,8330,77.32292917,,183,30/04/2019,1 - least deprived,27971,40823,68.51774735,,183,30/04/2019,Angina,21541,30644,70.294348
,,,,,,184,31/05/2012,40-49,3510,7294,48.1217439,,184,31/03/2019,Women,45550,72298,63.00312595,,184,31/05/2016,South Asian,6330,8290,76.35705669,,184,31/03/2019,1 - least deprived,27841,40783,68.26618934,,184,31/03/2019,Angina,21529,30655,70.2299788
,,,,,,185,31/05/2012,25-39,352,1520,23.15789474,,185,28/02/2019,Women,45488,72296,62.91911032,,185,30/04/2016,South Asian,6307,8246,76.48556876,,185,28/02/2019,1 - least deprived,27634,40765,67.78854409,,185,28/02/2019,Angina,21551,30720,70.15299479
,,,,,,186,30/06/2012,50-59,13492,20701,65.17559538,,186,31/01/2019,Women,45798,72783,62.92403446,,186,31/03/2016,South Asian,6283,8216,76.47273612,,186,31/01/2019,1 - least deprived,27844,41111,67.7288317,,186,31/01/2019,Angina,21680,30951,70.04620206
,,,,,,187,30/06/2012,60-69,31479,42275,74.46244826,,187,31/12/2018,Women,45795,72856,62.85686834,,187,29/02/2016,South Asian,6248,8190,76.28815629,,187,31/12/2018,1 - least deprived,27747,41093,67.52244908,,187,31/12/2018,Angina,21730,31026,70.03803262
,,,,,,188,30/06/2012,70+,75078,106590,70.43625106,,188,30/11/2018,Women,45877,72825,62.99622382,,188,31/01/2016,South Asian,6223,8165,76.21555419,,188,30/11/2018,1 - least deprived,27793,41071,67.67061917,,188,30/11/2018,Angina,21815,31068,70.21694348
,,,,,,189,30/06/2012,40-49,3495,7264,48.11398678,,189,31/10/2018,Women,46202,73079,63.22199264,,189,30/11/2021,Black,2374,3823,62.09782893,,189,31/10/2018,1 - least deprived,27791,41019,67.75152978,,189,31/10/2018,Angina,21972,31180,70.46824888
,,,,,,190,30/06/2012,25-39,344,1522,22.60183968,,190,30/09/2018,Women,46366,73145,63.38915852,,190,31/10/2021,Black,2371,3836,61.80917623,,190,30/09/2018,1 - least deprived,27957,40973,68.23273863,,190,30/09/2018,Angina,22123,31228,70.84347381
